,time,bid_ask,round
160,19289,440,896
161,19290,440,896
162,19291,415,896
163,19292,415,896
164,19293,415,896
165,19294,415,896
166,19295,415,896
167,19296,415,896
168,19297,415,896
169,19298,415,896
170,19299,415,896
171,19300,415,896
172,19301,440,896
173,19302,440,896
174,19303,440,896
175,19304,415,896
176,19305,415,896
177,19306,415,896
178,19307,415,896
179,19308,415,896
180,19309,415,896
181,19310,415,896
182,19311,415,896
183,19312,415,896
184,19313,415,896
185,19314,415,896
186,19315,440,896
187,19316,440,896
188,19317,440,896
189,19318,440,896
190,19319,170,896
191,19320,15,896
192,19321,15,896
193,19322,415,896
194,19323,180,896
195,19324,180,896
196,19325,180,896
197,19326,180,896
198,19327,180,896
199,19328,180,896
200,19329,180,896
201,19330,180,896
202,19331,180,896
203,19332,180,896
204,19333,180,896
205,19334,180,896
206,19335,180,896
207,19336,5,896
208,19337,5,896
209,19338,5,896
210,19339,5,896
211,19340,5,896
212,19341,5,896
213,19342,5,896
214,19343,5,896
215,19344,5,896
216,19345,5,896
217,19346,150,896
218,19347,150,896
219,19348,150,896
220,19349,105,896
221,19350,105,896
222,19351,105,896
223,19352,85,896
224,19353,85,896
225,19354,245,896
226,19355,230,896
227,19356,230,896
228,19357,230,896
229,19358,230,896
230,19359,80,896
231,19360,80,896
232,19361,80,896
233,19362,80,896
234,19363,65,896
235,19364,65,896
236,19365,65,896
237,19366,65,896
238,19367,65,896
239,19368,65,896
240,19369,65,896
241,19370,45,896
242,19371,45,896
243,19372,45,896
244,19373,65,896
245,19374,65,896
246,19375,65,896
247,19376,65,896
248,19377,65,896
249,19378,60,896
250,19379,60,896
251,19380,60,896
252,19381,60,896
253,19382,60,896
254,19383,60,896
255,19384,65,896
256,19385,65,896
257,19386,60,896
258,19387,65,896
259,19388,60,896
260,19389,60,896
261,19390,65,896
262,19391,65,896
263,19392,60,896
264,19393,60,896
265,19394,60,896
266,19395,60,896
267,19396,60,896
268,19397,65,896
269,19398,60,896
270,19399,60,896
271,19400,65,896
272,19401,5,896
273,19402,5,896
274,19403,5,896
275,19404,65,896
276,19405,60,896
277,19406,60,896
278,19407,60,896
279,19408,60,896
280,19409,65,896
281,19410,60,896
282,19411,5,896
283,19412,5,896
284,19413,65,896
285,19414,60,896
286,19415,60,896
287,19416,60,896
288,19417,65,896
289,19418,65,896
290,19419,65,896
291,19420,60,896
292,19421,60,896
293,19422,60,896
294,19423,60,896
295,19424,60,896
296,19425,60,896
297,19426,65,896
298,19427,60,896
299,19428,60,896
300,19429,60,896
301,19430,60,896
302,19431,65,896
303,19432,60,896
304,19433,60,896
305,19434,60,896
306,19435,60,896
307,19436,60,896
308,19437,65,896
309,19438,65,896
310,19439,65,896
311,19440,65,896
312,19441,65,896
313,19442,65,896
314,19443,65,896
315,19444,65,896
316,19445,65,896
317,19446,65,896
318,19447,65,896
319,19448,65,896
320,19449,65,896
321,19450,65,896
322,19451,65,896
323,19452,65,896
324,19453,65,896
325,19454,-1,896
326,19455,-1,896
327,19456,-1,896
328,19457,-1,896
329,19458,-1,896
330,19459,-1,896
331,19736,-1,897
332,19737,-1,897
333,19738,-1,897
334,19739,-1,897
335,19740,-1,897
336,19741,-1,897
337,19742,-1,897
338,19743,-1,897
339,19744,-1,897
340,19745,-1,897
341,19746,-1,897
342,19747,-1,897
343,19748,-1,897
344,19749,-1,897
345,19750,-1,897
346,19751,-1,897
347,19752,-1,897
348,19753,-1,897
349,19754,-1,897
350,19755,-1,897
351,19756,-1,897
352,19757,-1,897
353,19758,-1,897
354,19759,-1,897
355,19760,-1,897
356,19761,-1,897
357,19762,10,897
358,19763,10,897
359,19764,-1,897
360,19765,-1,897
361,19766,-1,897
362,19767,-1,897
363,19768,-1,897
364,19769,-1,897
365,19770,-1,897
366,19771,10,897
367,19772,10,897
368,19773,-1,897
369,19774,-1,897
370,19775,-1,897
371,19776,-1,897
372,19777,-1,897
373,19778,-1,897
374,19779,-1,897
375,19780,10,897
376,19781,10,897
377,19782,-1,897
378,19783,-1,897
379,19784,10,897
380,19785,195,897
381,19786,-1,897
382,19787,10,897
383,19788,10,897
384,19789,25,897
385,19790,25,897
386,19791,25,897
387,19792,25,897
388,19793,25,897
389,19794,25,897
390,19795,25,897
391,19796,25,897
392,19797,25,897
393,19798,25,897
394,19799,105,897
395,19800,200,897
396,19801,200,897
397,19802,200,897
398,19803,200,897
399,19804,200,897
400,19805,200,897
401,19806,200,897
402,19807,195,897
403,19808,195,897
404,19809,195,897
405,19810,195,897
406,19811,190,897
407,19812,190,897
408,19813,200,897
409,19814,200,897
410,19815,200,897
411,19816,200,897
412,19817,200,897
413,19818,200,897
414,19819,200,897
415,19820,200,897
416,19821,200,897
417,19822,190,897
418,19823,190,897
419,19824,200,897
420,19825,190,897
421,19826,190,897
422,19827,190,897
423,19828,200,897
424,19829,200,897
425,19830,160,897
426,19831,150,897
427,19832,150,897
428,19833,150,897
429,19834,150,897
430,19835,150,897
431,19836,150,897
432,19837,150,897
433,19838,150,897
434,19839,155,897
435,19840,155,897
436,19841,155,897
437,19842,155,897
438,19843,155,897
439,19844,155,897
440,19845,155,897
441,19846,160,897
442,19847,155,897
443,19848,155,897
444,19849,155,897
445,19850,155,897
446,19851,160,897
447,19852,155,897
448,19853,160,897
449,19854,155,897
450,19855,155,897
451,19856,160,897
452,19857,165,897
453,19858,155,897
454,19859,155,897
455,19860,155,897
456,19861,155,897
457,19862,155,897
458,19863,155,897
459,19864,155,897
460,19865,155,897
461,19866,155,897
462,19867,155,897
463,19868,155,897
464,19869,155,897
465,19870,155,897
466,19871,155,897
467,19872,155,897
468,19873,155,897
469,19874,170,897
470,19875,170,897
471,19876,170,897
472,19877,170,897
473,19878,170,897
474,19879,170,897
475,19880,115,897
476,19881,115,897
477,19882,115,897
478,19883,115,897
479,19884,115,897
480,19885,115,897
481,19886,115,897
482,19887,115,897
483,19888,115,897
484,19889,115,897
485,19890,115,897
486,19891,115,897
487,19892,115,897
488,19893,115,897
489,19894,115,897
490,19895,115,897
491,19896,115,897
492,19897,115,897
493,19898,115,897
494,19899,115,897
495,19900,115,897
496,19901,170,897
497,19902,170,897
498,19903,155,897
499,19904,170,897
500,19905,155,897
501,19906,170,897
502,19907,155,897
503,19908,170,897
504,19909,170,897
505,19910,155,897
506,19911,155,897
507,19912,155,897
508,19913,155,897
509,19914,150,897
510,19915,150,897
511,19916,150,897
512,19917,150,897
513,19918,150,897
514,19919,150,897
515,19920,150,897
516,19921,150,897
517,19922,150,897
518,19923,150,897
519,19924,150,897
520,19925,150,897
521,19926,150,897
522,19927,150,897
523,19928,150,897
524,19929,150,897
525,19930,150,897
526,19931,150,897
527,19932,150,897
528,19933,150,897
529,19934,150,897
530,19935,150,897
531,19936,150,897
532,19937,150,897
533,19938,150,897
534,19939,150,897
535,19940,150,897
536,19941,150,897
537,19942,150,897
538,19943,150,897
539,19944,150,897
540,19945,150,897
541,19946,150,897
542,19947,150,897
543,19948,200,897
544,19949,200,897
545,19950,200,897
546,19951,200,897
547,19952,200,897
548,19953,120,897
549,19954,120,897
550,19955,120,897
551,19956,110,897
552,19957,110,897
553,19958,110,897
554,19959,65,897
555,19960,60,897
556,19961,105,897
557,19962,105,897
558,19963,105,897
559,19964,105,897
560,19965,110,897
561,19966,105,897
562,19967,105,897
563,19968,105,897
564,19969,110,897
565,19970,105,897
566,19971,105,897
567,19972,120,897
568,19973,105,897
569,19974,105,897
570,19975,105,897
571,19976,125,897
572,19977,125,897
573,19978,125,897
574,19979,135,897
575,19980,135,897
576,19981,125,897
577,19982,125,897
578,19983,125,897
579,19984,125,897
580,19985,125,897
581,19986,125,897
582,19987,125,897
583,19988,125,897
584,19989,125,897
585,19990,125,897
586,19991,125,897
587,19992,125,897
588,19993,125,897
589,19994,125,897
590,19995,125,897
591,19996,125,897
592,19997,120,897
593,19998,120,897
594,19999,210,897
595,20000,210,897
596,20001,215,897
597,20002,215,897
598,20003,215,897
599,20004,210,897
600,20005,210,897
601,20006,210,897
602,20007,210,897
603,20008,210,897
604,20009,210,897
605,20010,210,897
606,20011,210,897
607,20012,210,897
608,20013,210,897
609,20014,70,897
610,20015,70,897
611,20016,70,897
612,20017,70,897
613,20018,70,897
614,20019,70,897
615,20020,70,897
616,20021,210,897
617,20022,210,897
618,20023,210,897
619,20024,210,897
620,20025,100,897
621,20026,100,897
622,20027,210,897
623,20028,210,897
624,20029,210,897
625,20030,210,897
626,20031,210,897
627,20032,85,897
628,20033,85,897
629,20034,85,897
630,20035,85,897
631,20036,85,897
632,20037,90,897
633,20038,90,897
634,20039,215,897
635,20040,215,897
636,20041,215,897
637,20042,215,897
638,20043,215,897
639,20044,215,897
640,20045,205,897
641,20046,205,897
642,20047,205,897
643,20048,205,897
644,20049,205,897
645,20050,205,897
646,20051,205,897
647,20052,200,897
648,20053,200,897
649,20054,200,897
650,20055,200,897
651,20056,200,897
652,20057,200,897
653,20058,200,897
654,20059,200,897
655,20060,200,897
656,20061,200,897
657,20062,200,897
658,20063,200,897
659,20064,200,897
660,20065,225,897
661,20066,-1,897
662,20067,-1,897
663,20068,-1,897
664,20069,-1,897
665,20070,-1,897
666,20071,-1,897
667,20072,-1,897
668,20228,-1,898
669,20229,-1,898
670,20230,-1,898
671,20231,-1,898
672,20232,-1,898
673,20233,230,898
674,20234,230,898
675,20235,230,898
676,20236,230,898
677,20237,230,898
678,20238,230,898
679,20239,230,898
680,20240,230,898
681,20241,230,898
682,20242,230,898
683,20243,230,898
684,20244,230,898
685,20245,230,898
686,20246,190,898
687,20247,190,898
688,20248,190,898
689,20249,190,898
690,20250,190,898
691,20251,190,898
692,20252,190,898
693,20253,190,898
694,20254,190,898
695,20255,190,898
696,20256,190,898
697,20257,190,898
698,20258,185,898
699,20259,185,898
700,20260,185,898
701,20261,185,898
702,20262,185,898
703,20263,185,898
704,20264,185,898
705,20265,185,898
706,20266,180,898
707,20267,135,898
708,20268,135,898
709,20269,135,898
710,20270,135,898
711,20271,140,898
712,20272,140,898
713,20273,140,898
714,20274,140,898
715,20275,140,898
716,20276,140,898
717,20277,140,898
718,20278,140,898
719,20279,140,898
720,20280,140,898
721,20281,140,898
722,20282,140,898
723,20283,140,898
724,20284,140,898
725,20285,140,898
726,20286,140,898
727,20287,140,898
728,20288,140,898
729,20289,140,898
730,20290,140,898
731,20291,140,898
732,20292,140,898
733,20293,110,898
734,20294,110,898
735,20295,110,898
736,20296,110,898
737,20297,110,898
738,20298,110,898
739,20299,95,898
740,20300,95,898
741,20301,95,898
742,20302,95,898
743,20303,95,898
744,20304,95,898
745,20305,95,898
746,20306,95,898
747,20307,95,898
748,20308,95,898
749,20309,95,898
750,20310,95,898
751,20311,95,898
752,20312,95,898
753,20313,35,898
754,20314,35,898
755,20315,35,898
756,20316,35,898
757,20317,35,898
758,20318,35,898
759,20319,35,898
760,20320,140,898
761,20321,140,898
762,20322,140,898
763,20323,125,898
764,20324,125,898
765,20325,115,898
766,20326,115,898
767,20327,115,898
768,20328,115,898
769,20329,105,898
770,20330,115,898
771,20331,115,898
772,20332,105,898
773,20333,105,898
774,20334,105,898
775,20335,115,898
776,20336,115,898
777,20337,115,898
778,20338,115,898
779,20339,115,898
780,20340,115,898
781,20341,115,898
782,20342,115,898
783,20343,105,898
784,20344,105,898
785,20345,105,898
786,20346,105,898
787,20347,105,898
788,20348,105,898
789,20349,105,898
790,20350,105,898
791,20351,105,898
792,20352,105,898
793,20353,105,898
794,20354,105,898
795,20355,105,898
796,20356,85,898
797,20357,85,898
798,20358,85,898
799,20359,85,898
800,20360,85,898
801,20361,85,898
802,20362,85,898
803,20363,105,898
804,20364,105,898
805,20365,105,898
806,20366,105,898
807,20367,105,898
808,20368,105,898
809,20369,105,898
810,20370,105,898
811,20371,105,898
812,20372,105,898
813,20373,105,898
814,20374,100,898
815,20375,100,898
816,20376,100,898
817,20377,100,898
818,20378,110,898
819,20379,110,898
820,20380,110,898
821,20381,110,898
822,20382,110,898
823,20383,110,898
824,20384,110,898
825,20385,100,898
826,20386,100,898
827,20387,110,898
828,20388,100,898
829,20389,110,898
830,20390,110,898
831,20391,100,898
832,20392,110,898
833,20393,100,898
834,20394,110,898
835,20395,100,898
836,20396,100,898
837,20397,100,898
838,20398,100,898
839,20399,100,898
840,20400,100,898
841,20401,100,898
842,20402,100,898
843,20403,100,898
844,20404,100,898
845,20405,100,898
846,20406,100,898
847,20407,50,898
848,20408,50,898
849,20409,50,898
850,20410,100,898
851,20411,100,898
852,20412,100,898
853,20413,100,898
854,20414,100,898
855,20415,100,898
856,20416,100,898
857,20417,100,898
858,20418,100,898
859,20419,100,898
860,20420,100,898
861,20421,100,898
862,20422,100,898
863,20423,100,898
864,20424,100,898
865,20425,100,898
866,20426,100,898
867,20427,100,898
868,20428,100,898
869,20429,200,898
870,20430,190,898
871,20431,190,898
872,20432,165,898
873,20433,140,898
874,20434,140,898
875,20435,140,898
876,20436,140,898
877,20437,165,898
878,20438,140,898
879,20439,165,898
880,20440,130,898
881,20441,130,898
882,20442,130,898
883,20443,130,898
884,20444,140,898
885,20445,140,898
886,20446,140,898
887,20447,140,898
888,20448,115,898
889,20449,130,898
890,20450,130,898
891,20451,130,898
892,20452,130,898
893,20453,130,898
894,20454,140,898
895,20455,140,898
896,20456,35,898
897,20457,35,898
898,20458,35,898
899,20459,35,898
900,20460,35,898
901,20461,45,898
902,20462,45,898
903,20463,45,898
904,20464,45,898
905,20465,45,898
906,20466,45,898
907,20467,45,898
908,20468,20,898
909,20469,20,898
910,20470,20,898
911,20471,20,898
912,20472,20,898
913,20473,20,898
914,20474,20,898
915,20475,5,898
916,20476,5,898
917,20477,5,898
918,20478,5,898
919,20479,5,898
920,20480,5,898
921,20481,5,898
922,20482,5,898
923,20483,5,898
924,20484,5,898
925,20485,5,898
926,20486,5,898
927,20487,5,898
928,20488,5,898
929,20489,5,898
930,20490,5,898
931,20491,5,898
932,20492,5,898
933,20493,5,898
934,20494,80,898
935,20495,80,898
936,20496,80,898
937,20497,80,898
938,20498,80,898
939,20499,-1,898
940,20500,-1,898
941,20501,-1,898
942,20502,30,898
943,20503,30,898
944,20504,30,898
945,20505,30,898
946,20506,30,898
947,20507,30,898
948,20508,30,898
949,20509,30,898
950,20510,30,898
951,20511,30,898
952,20512,30,898
953,20513,30,898
954,20514,30,898
955,20515,30,898
956,20516,30,898
957,20517,-1,898
958,20518,-1,898
959,20519,-1,898
960,20520,-1,898
961,20521,-1,898
962,20522,-1,898
963,20523,-1,898
964,20637,-1,899
965,20638,-1,899
966,20639,-1,899
967,20640,-1,899
968,20641,-1,899
969,20642,-1,899
970,20643,-1,899
971,20644,-1,899
972,20645,-1,899
973,20646,-1,899
974,20647,-1,899
975,20648,-1,899
976,20649,-1,899
977,20650,-1,899
978,20651,-1,899
979,20652,-1,899
980,20653,-1,899
981,20654,-1,899
982,20655,-1,899
983,20656,-1,899
984,20657,-1,899
985,20658,-1,899
986,20659,-1,899
987,20660,-1,899
988,20661,235,899
989,20662,235,899
990,20663,235,899
991,20664,235,899
992,20665,235,899
993,20666,225,899
994,20667,225,899
995,20668,225,899
996,20669,205,899
997,20670,170,899
998,20671,170,899
999,20672,170,899
1000,20673,170,899
1001,20674,170,899
1002,20675,170,899
1003,20676,170,899
1004,20677,170,899
1005,20678,170,899
1006,20679,170,899
1007,20680,170,899
1008,20681,170,899
1009,20682,170,899
1010,20683,145,899
1011,20684,105,899
1012,20685,105,899
1013,20686,105,899
1014,20687,105,899
1015,20688,105,899
1016,20689,105,899
1017,20690,105,899
1018,20691,105,899
1019,20692,105,899
1020,20693,105,899
1021,20694,105,899
1022,20695,105,899
1023,20696,105,899
1024,20697,105,899
1025,20698,105,899
1026,20699,105,899
1027,20700,105,899
1028,20701,105,899
1029,20702,105,899
1030,20703,105,899
1031,20704,105,899
1032,20705,105,899
1033,20706,105,899
1034,20707,110,899
1035,20708,110,899
1036,20709,110,899
1037,20710,110,899
1038,20711,145,899
1039,20712,140,899
1040,20713,140,899
1041,20714,35,899
1042,20715,35,899
1043,20716,35,899
1044,20717,35,899
1045,20718,35,899
1046,20719,140,899
1047,20720,25,899
1048,20721,25,899
1049,20722,25,899
1050,20723,170,899
1051,20724,170,899
1052,20725,25,899
1053,20726,25,899
1054,20727,25,899
1055,20728,25,899
1056,20729,25,899
1057,20730,25,899
1058,20731,20,899
1059,20732,20,899
1060,20733,20,899
1061,20734,20,899
1062,20735,20,899
1063,20736,20,899
1064,20737,20,899
1065,20738,20,899
1066,20739,20,899
1067,20740,25,899
1068,20741,20,899
1069,20742,115,899
1070,20743,115,899
1071,20744,115,899
1072,20745,15,899
1073,20746,115,899
1074,20747,115,899
1075,20748,115,899
1076,20749,115,899
1077,20750,15,899
1078,20751,15,899
1079,20752,15,899
1080,20753,15,899
1081,20754,15,899
1082,20755,15,899
1083,20756,15,899
1084,20757,15,899
1085,20758,15,899
1086,20759,15,899
1087,20760,15,899
1088,20761,15,899
1089,20762,15,899
1090,20763,15,899
1091,20764,15,899
1092,20765,15,899
1093,20766,15,899
1094,20767,15,899
1095,20768,15,899
1096,20769,20,899
1097,20770,20,899
1098,20771,20,899
1099,20772,20,899
1100,20773,20,899
1101,20774,100,899
1102,20775,100,899
1103,20776,100,899
1104,20777,100,899
1105,20778,100,899
1106,20779,100,899
1107,20780,100,899
1108,20781,95,899
1109,20782,95,899
1110,20783,95,899
1111,20784,95,899
1112,20785,95,899
1113,20786,95,899
1114,20787,95,899
1115,20788,95,899
1116,20789,95,899
1117,20790,95,899
1118,20791,95,899
1119,20792,80,899
1120,20793,80,899
1121,20794,80,899
1122,20795,80,899
1123,20796,80,899
1124,20797,80,899
1125,20798,80,899
1126,20799,80,899
1127,20800,80,899
1128,20801,80,899
1129,20802,80,899
1130,20803,85,899
1131,20804,85,899
1132,20805,85,899
1133,20806,85,899
1134,20807,85,899
1135,20808,85,899
1136,20809,85,899
1137,20810,85,899
1138,20811,85,899
1139,20812,85,899
1140,20813,85,899
1141,20814,35,899
1142,20815,20,899
1143,20816,20,899
1144,20817,20,899
1145,20818,20,899
1146,20819,20,899
1147,20820,20,899
1148,20821,15,899
1149,20822,15,899
1150,20823,15,899
1151,20824,15,899
1152,20825,15,899
1153,20826,65,899
1154,20827,65,899
1155,20828,65,899
1156,20829,65,899
1157,20830,65,899
1158,20831,65,899
1159,20832,65,899
1160,20833,65,899
1161,20834,70,899
1162,20835,80,899
1163,20836,80,899
1164,20837,65,899
1165,20838,65,899
1166,20839,80,899
1167,20840,80,899
1168,20841,65,899
1169,20842,65,899
1170,20843,65,899
1171,20844,65,899
1172,20845,65,899
1173,20846,65,899
1174,20847,65,899
1175,20848,65,899
1176,20849,65,899
1177,20850,65,899
1178,20851,65,899
1179,20852,65,899
1180,20853,65,899
1181,20854,65,899
1182,20855,65,899
1183,20856,65,899
1184,20857,65,899
1185,20858,65,899
1186,20859,50,899
1187,20860,50,899
1188,20861,50,899
1189,20862,50,899
1190,20863,50,899
1191,20864,50,899
1192,20865,50,899
1193,20866,55,899
1194,20867,5,899
1195,20868,5,899
1196,20869,5,899
1197,20870,5,899
1198,20871,5,899
1199,20872,5,899
1200,20873,5,899
1201,20874,5,899
1202,20875,5,899
1203,20876,15,899
1204,20877,15,899
1205,20878,15,899
1206,20879,10,899
1207,20880,15,899
1208,20881,25,899
1209,20882,10,899
1210,20883,5,899
1211,20884,5,899
1212,20885,5,899
1213,20886,25,899
1214,20887,25,899
1215,20888,25,899
1216,20889,10,899
1217,20890,10,899
1218,20891,10,899
1219,20892,10,899
1220,20893,10,899
1221,20894,10,899
1222,20895,10,899
1223,20896,10,899
1224,20897,5,899
1225,20898,5,899
1226,20899,5,899
1227,20900,5,899
1228,20901,5,899
1229,20902,5,899
1230,20903,5,899
1231,20904,5,899
1232,20905,110,899
1233,20906,110,899
1234,20907,110,899
1235,20908,110,899
1236,20909,5,899
1237,20910,5,899
1238,20911,5,899
1239,20912,5,899
1240,20913,5,899
1241,20914,5,899
1242,20915,5,899
1243,20916,5,899
1244,20917,5,899
1245,20918,5,899
1246,20919,5,899
1247,20920,-1,899
1248,20921,-1,899
1249,20922,-1,899
1250,20923,-1,899
1251,20924,-1,899
1252,20925,-1,899
1253,20926,-1,899
1254,20927,-1,899
1255,20928,-1,899
1256,20929,-1,899
1257,20930,-1,899
1258,21053,-1,900
1259,21054,-1,900
1260,21055,-1,900
1261,21056,-1,900
1262,21057,-1,900
1263,21058,-1,900
1264,21059,-1,900
1265,21060,-1,900
1266,21061,-1,900
1267,21062,-1,900
1268,21063,-1,900
1269,21064,-1,900
1270,21065,-1,900
1271,21066,-1,900
1272,21067,-1,900
1273,21068,-1,900
1274,21069,-1,900
1275,21070,185,900
1276,21071,185,900
1277,21072,185,900
1278,21073,185,900
1279,21074,185,900
1280,21075,145,900
1281,21076,140,900
1282,21077,140,900
1283,21078,140,900
1284,21079,140,900
1285,21080,140,900
1286,21081,140,900
1287,21082,130,900
1288,21083,130,900
1289,21084,130,900
1290,21085,130,900
1291,21086,125,900
1292,21087,125,900
1293,21088,130,900
1294,21089,130,900
1295,21090,170,900
1296,21091,170,900
1297,21092,180,900
1298,21093,180,900
1299,21094,180,900
1300,21095,180,900
1301,21096,180,900
1302,21097,185,900
1303,21098,185,900
1304,21099,165,900
1305,21100,165,900
1306,21101,120,900
1307,21102,120,900
1308,21103,140,900
1309,21104,120,900
1310,21105,140,900
1311,21106,140,900
1312,21107,140,900
1313,21108,85,900
1314,21109,85,900
1315,21110,85,900
1316,21111,85,900
1317,21112,85,900
1318,21113,-1,900
1319,21114,-1,900
1320,21115,-1,900
1321,21116,50,900
1322,21117,50,900
1323,21118,50,900
1324,21119,50,900
1325,21120,50,900
1326,21121,50,900
1327,21122,50,900
1328,21123,135,900
1329,21124,135,900
1330,21125,135,900
1331,21126,165,900
1332,21127,165,900
1333,21128,95,900
1334,21129,95,900
1335,21130,95,900
1336,21131,95,900
1337,21132,155,900
1338,21133,155,900
1339,21134,85,900
1340,21135,85,900
1341,21136,85,900
1342,21137,85,900
1343,21138,85,900
1344,21139,85,900
1345,21140,85,900
1346,21141,80,900
1347,21142,80,900
1348,21143,80,900
1349,21144,80,900
1350,21145,80,900
1351,21146,75,900
1352,21147,60,900
1353,21148,60,900
1354,21149,60,900
1355,21150,60,900
1356,21151,60,900
1357,21152,60,900
1358,21153,60,900
1359,21154,60,900
1360,21155,60,900
1361,21156,60,900
1362,21157,60,900
1363,21158,60,900
1364,21159,60,900
1365,21160,60,900
1366,21161,55,900
1367,21162,55,900
1368,21163,55,900
1369,21164,85,900
1370,21165,85,900
1371,21166,50,900
1372,21167,85,900
1373,21168,55,900
1374,21169,55,900
1375,21170,60,900
1376,21171,60,900
1377,21172,60,900
1378,21173,60,900
1379,21174,60,900
1380,21175,55,900
1381,21176,55,900
1382,21177,55,900
1383,21178,55,900
1384,21179,55,900
1385,21180,55,900
1386,21181,55,900
1387,21182,55,900
1388,21183,55,900
1389,21184,55,900
1390,21185,55,900
1391,21186,55,900
1392,21187,55,900
1393,21188,55,900
1394,21189,40,900
1395,21190,35,900
1396,21191,35,900
1397,21192,35,900
1398,21193,35,900
1399,21194,35,900
1400,21195,35,900
1401,21196,35,900
1402,21197,35,900
1403,21198,35,900
1404,21199,35,900
1405,21200,35,900
1406,21201,35,900
1407,21202,35,900
1408,21203,35,900
1409,21204,35,900
1410,21205,35,900
1411,21206,35,900
1412,21207,35,900
1413,21208,35,900
1414,21209,35,900
1415,21210,35,900
1416,21211,50,900
1417,21212,50,900
1418,21213,50,900
1419,21214,50,900
1420,21215,50,900
1421,21216,10,900
1422,21217,10,900
1423,21218,10,900
1424,21219,10,900
1425,21220,10,900
1426,21221,10,900
1427,21222,10,900
1428,21223,10,900
1429,21224,10,900
1430,21225,50,900
1431,21226,50,900
1432,21227,10,900
1433,21228,10,900
1434,21229,15,900
1435,21230,15,900
1436,21231,15,900
1437,21232,15,900
1438,21233,15,900
1439,21234,15,900
1440,21235,15,900
1441,21236,15,900
1442,21237,100,900
1443,21238,25,900
1444,21239,25,900
1445,21240,25,900
1446,21241,40,900
1447,21242,5,900
1448,21243,40,900
1449,21244,40,900
1450,21245,40,900
1451,21246,40,900
1452,21247,40,900
1453,21248,40,900
1454,21249,40,900
1455,21250,40,900
1456,21251,40,900
1457,21252,5,900
1458,21253,5,900
1459,21254,5,900
1460,21255,5,900
1461,21256,40,900
1462,21257,40,900
1463,21258,105,900
1464,21259,100,900
1465,21260,100,900
1466,21261,100,900
1467,21262,35,900
1468,21263,35,900
1469,21264,15,900
1470,21265,15,900
1471,21266,15,900
1472,21267,15,900
1473,21268,35,900
1474,21269,15,900
1475,21270,15,900
1476,21271,35,900
1477,21272,15,900
1478,21273,15,900
1479,21274,15,900
1480,21275,15,900
1481,21276,15,900
1482,21277,35,900
