,round,bid_ask
0,896,233.87106881949242
1,897,155.18888458879272
2,898,30.83546731774298
3,899,19.781168895116956
4,900,19.766095545504875
5,901,27.729380060118878
6,902,38.58612300930075
7,903,29.884836427122398
8,904,9.919677414109787
9,905,7.0710678118654755
10,906,36.58252656665474
11,907,45.43082390732189
12,908,80.56669304132869
13,909,20.972053711271503
14,910,111.96120665499446
