,round,bid_ask
0,2661,51.0446242198688
1,2662,15.696845463191753
2,2663,14.91586563139537
3,2664,13.71583966221404
4,2665,9.170715825505953
5,2666,6.243640832675886
6,2667,6.98863558596555
7,2668,11.945012906369476
8,2669,21.2966777429067
9,2670,8.572862760106128
10,2671,26.37055960440232
11,2672,11.718120635139266
12,2673,27.986202655281758
13,2674,122.40424829228763
14,2675,76.2307004067214
