,time,bid_ask,round
263,30374,10,2661
264,30375,10,2661
265,30376,10,2661
266,30377,10,2661
267,30378,45,2661
268,30379,45,2661
269,30380,45,2661
270,30381,45,2661
271,30382,10,2661
272,30383,10,2661
273,30384,10,2661
274,30385,10,2661
275,30386,10,2661
276,30387,45,2661
277,30388,45,2661
278,30389,45,2661
279,30390,10,2661
280,30391,10,2661
281,30392,10,2661
282,30393,10,2661
283,30394,45,2661
284,30395,-1,2661
285,30396,-1,2661
286,30397,10,2661
287,30398,10,2661
288,30399,10,2661
289,30400,5,2661
290,30401,10,2661
291,30402,10,2661
292,30403,5,2661
293,30404,5,2661
294,30405,5,2661
295,30406,-1,2661
296,30407,-1,2661
297,30408,-1,2661
298,30409,-1,2661
299,30410,-1,2661
300,30478,-1,2662
301,30479,260,2662
302,30480,260,2662
303,30481,-1,2662
304,30482,10,2662
305,30483,10,2662
306,30484,10,2662
307,30485,10,2662
308,30486,10,2662
309,30487,10,2662
310,30488,10,2662
311,30489,10,2662
312,30490,10,2662
313,30491,10,2662
314,30492,210,2662
315,30493,210,2662
316,30494,210,2662
317,30495,10,2662
318,30496,60,2662
319,30497,60,2662
320,30498,60,2662
321,30499,60,2662
322,30500,10,2662
323,30501,10,2662
324,30502,10,2662
325,30503,10,2662
326,30504,10,2662
327,30505,10,2662
328,30506,10,2662
329,30507,10,2662
330,30508,60,2662
331,30509,60,2662
332,30510,15,2662
333,30511,15,2662
334,30512,15,2662
335,30513,15,2662
336,30514,15,2662
337,30515,15,2662
338,30516,15,2662
339,30517,15,2662
340,30518,65,2662
341,30519,65,2662
342,30520,15,2662
343,30521,15,2662
344,30522,70,2662
345,30523,5,2662
346,30524,5,2662
347,30525,40,2662
348,30526,5,2662
349,30527,10,2662
350,30528,10,2662
351,30529,10,2662
352,30530,10,2662
353,30531,10,2662
354,30532,10,2662
355,30533,10,2662
356,30534,10,2662
357,30535,5,2662
358,30536,15,2662
359,30537,5,2662
360,30538,5,2662
361,30539,15,2662
362,30540,15,2662
363,30541,5,2662
364,30542,5,2662
365,30543,5,2662
366,30544,15,2662
367,30545,10,2662
368,30546,15,2662
369,30547,10,2662
370,30548,5,2662
371,30549,15,2662
372,30550,15,2662
373,30551,15,2662
374,30552,20,2662
375,30553,20,2662
376,30554,20,2662
377,30555,15,2662
378,30556,20,2662
379,30557,20,2662
380,30558,20,2662
381,30559,20,2662
382,30560,20,2662
383,30561,20,2662
384,30562,20,2662
385,30563,20,2662
386,30564,20,2662
387,30565,20,2662
388,30566,5,2662
389,30567,5,2662
390,30568,5,2662
391,30569,5,2662
392,30570,35,2662
393,30571,35,2662
394,30572,40,2662
395,30573,15,2662
396,30574,15,2662
397,30575,10,2662
398,30576,25,2662
399,30577,40,2662
400,30578,15,2662
401,30579,65,2662
402,30580,40,2662
403,30581,40,2662
404,30582,10,2662
405,30583,10,2662
406,30584,15,2662
407,30585,10,2662
408,30586,10,2662
409,30587,10,2662
410,30588,10,2662
411,30589,10,2662
412,30590,10,2662
413,30591,10,2662
414,30592,10,2662
415,30593,10,2662
416,30594,10,2662
417,30595,10,2662
418,30596,10,2662
419,30597,10,2662
420,30598,10,2662
421,30599,10,2662
422,30600,10,2662
423,30601,10,2662
424,30602,10,2662
425,30603,10,2662
426,30604,10,2662
427,30605,5,2662
428,30606,5,2662
429,30607,5,2662
430,30608,10,2662
431,30609,5,2662
432,30610,5,2662
433,30611,5,2662
434,30612,10,2662
435,30613,35,2662
436,30614,35,2662
437,30615,15,2662
438,30616,25,2662
439,30617,25,2662
440,30618,25,2662
441,30619,15,2662
442,30620,10,2662
443,30621,10,2662
444,30622,35,2662
445,30623,5,2662
446,30624,5,2662
447,30625,10,2662
448,30626,10,2662
449,30627,5,2662
450,30628,10,2662
451,30629,5,2662
452,30630,5,2662
453,30631,5,2662
454,30632,5,2662
455,30633,5,2662
456,30634,5,2662
457,30635,15,2662
458,30636,5,2662
459,30637,5,2662
460,30638,5,2662
461,30639,5,2662
462,30640,5,2662
463,30641,5,2662
464,30642,5,2662
465,30643,5,2662
466,30644,5,2662
467,30645,5,2662
468,30646,5,2662
469,30647,5,2662
470,30648,5,2662
471,30649,5,2662
472,30650,5,2662
473,30651,5,2662
474,30652,5,2662
475,30653,5,2662
476,30654,5,2662
477,30655,5,2662
478,30656,5,2662
479,30657,5,2662
480,30658,30,2662
481,30659,10,2662
482,30660,10,2662
483,30661,10,2662
484,30662,10,2662
485,30663,10,2662
486,30664,10,2662
487,30665,10,2662
488,30666,10,2662
489,30667,10,2662
490,30668,65,2662
491,30669,15,2662
492,30670,15,2662
493,30671,20,2662
494,30672,20,2662
495,30673,5,2662
496,30674,5,2662
497,30675,5,2662
498,30676,5,2662
499,30677,5,2662
500,30678,5,2662
501,30679,5,2662
502,30680,5,2662
503,30681,5,2662
504,30682,5,2662
505,30683,5,2662
506,30684,5,2662
507,30685,5,2662
508,30686,5,2662
509,30687,5,2662
510,30688,30,2662
511,30689,20,2662
512,30690,30,2662
513,30691,30,2662
514,30692,30,2662
515,30693,30,2662
516,30694,30,2662
517,30695,30,2662
518,30696,30,2662
519,30697,30,2662
520,30698,65,2662
521,30699,5,2662
522,30700,5,2662
523,30701,50,2662
524,30702,50,2662
525,30703,50,2662
526,30704,50,2662
527,30705,35,2662
528,30706,35,2662
529,30707,35,2662
530,30708,35,2662
531,30709,35,2662
532,30710,35,2662
533,30711,40,2662
534,30712,40,2662
535,30713,50,2662
536,30714,5,2662
537,30715,5,2662
538,30716,5,2662
539,30717,5,2662
540,30718,20,2662
541,30719,40,2662
542,30720,40,2662
543,30721,10,2662
544,30722,10,2662
545,30723,-1,2662
546,30724,-1,2662
547,30725,-1,2662
548,30726,-1,2662
549,30727,-1,2662
550,30728,-1,2662
551,30729,10,2662
552,30730,10,2662
553,30731,10,2662
554,30732,10,2662
555,30733,-1,2662
556,30734,-1,2662
557,30735,40,2662
558,30736,40,2662
559,30737,40,2662
560,30738,10,2662
561,30739,-1,2662
562,30740,10,2662
563,30741,35,2662
564,30742,35,2662
565,30743,10,2662
566,30744,35,2662
567,30745,10,2662
568,30746,35,2662
569,30747,40,2662
570,30748,40,2662
571,30749,10,2662
572,30750,35,2662
573,30751,35,2662
574,30752,40,2662
575,30753,10,2662
576,30754,10,2662
577,30755,10,2662
578,30756,40,2662
579,30757,40,2662
580,30758,40,2662
581,30759,10,2662
582,30760,10,2662
583,30761,45,2662
584,30762,45,2662
585,30763,-1,2662
586,30764,-1,2662
587,30765,10,2662
588,30766,-1,2662
589,30767,-1,2662
590,30768,-1,2662
591,30769,10,2662
592,30770,-1,2662
593,30771,-1,2662
594,30772,-1,2662
595,30773,-1,2662
596,30774,-1,2662
597,30775,-1,2662
598,30776,-1,2662
599,30842,-1,2663
600,30843,-1,2663
601,30844,-1,2663
602,30845,-1,2663
603,30846,-1,2663
604,30847,-1,2663
605,30848,-1,2663
606,30849,-1,2663
607,30850,-1,2663
608,30851,-1,2663
609,30852,-1,2663
610,30853,-1,2663
611,30854,-1,2663
612,30855,-1,2663
613,30856,-1,2663
614,30857,-1,2663
615,30858,-1,2663
616,30859,-1,2663
617,30860,-1,2663
618,30861,15,2663
619,30862,15,2663
620,30863,15,2663
621,30864,15,2663
622,30865,10,2663
623,30866,15,2663
624,30867,15,2663
625,30868,15,2663
626,30869,10,2663
627,30870,10,2663
628,30871,10,2663
629,30872,10,2663
630,30873,10,2663
631,30874,35,2663
632,30875,10,2663
633,30876,10,2663
634,30877,55,2663
635,30878,30,2663
636,30879,20,2663
637,30880,30,2663
638,30881,30,2663
639,30882,20,2663
640,30883,20,2663
641,30884,20,2663
642,30885,30,2663
643,30886,30,2663
644,30887,55,2663
645,30888,20,2663
646,30889,20,2663
647,30890,30,2663
648,30891,30,2663
649,30892,10,2663
650,30893,10,2663
651,30894,30,2663
652,30895,20,2663
653,30896,20,2663
654,30897,20,2663
655,30898,20,2663
656,30899,20,2663
657,30900,30,2663
658,30901,30,2663
659,30902,35,2663
660,30903,35,2663
661,30904,35,2663
662,30905,35,2663
663,30906,35,2663
664,30907,35,2663
665,30908,65,2663
666,30909,10,2663
667,30910,10,2663
668,30911,10,2663
669,30912,30,2663
670,30913,30,2663
671,30914,30,2663
672,30915,30,2663
673,30916,30,2663
674,30917,30,2663
675,30918,30,2663
676,30919,30,2663
677,30920,30,2663
678,30921,30,2663
679,30922,30,2663
680,30923,30,2663
681,30924,65,2663
682,30925,65,2663
683,30926,10,2663
684,30927,10,2663
685,30928,10,2663
686,30929,10,2663
687,30930,35,2663
688,30931,35,2663
689,30932,35,2663
690,30933,10,2663
691,30934,10,2663
692,30935,10,2663
693,30936,10,2663
694,30937,10,2663
695,30938,35,2663
696,30939,10,2663
697,30940,10,2663
698,30941,10,2663
699,30942,10,2663
700,30943,10,2663
701,30944,10,2663
702,30945,10,2663
703,30946,25,2663
704,30947,10,2663
705,30948,10,2663
706,30949,10,2663
707,30950,10,2663
708,30951,10,2663
709,30952,10,2663
710,30953,25,2663
711,30954,10,2663
712,30955,25,2663
713,30956,25,2663
714,30957,25,2663
715,30958,35,2663
716,30959,35,2663
717,30960,35,2663
718,30961,10,2663
719,30962,10,2663
720,30963,35,2663
721,30964,35,2663
722,30965,10,2663
723,30966,10,2663
724,30967,10,2663
725,30968,40,2663
726,30969,5,2663
727,30970,40,2663
728,30971,40,2663
729,30972,5,2663
730,30973,40,2663
731,30974,5,2663
732,30975,40,2663
733,30976,40,2663
734,30977,40,2663
735,30978,40,2663
736,30979,40,2663
737,30980,40,2663
738,30981,40,2663
739,30982,40,2663
740,30983,40,2663
741,30984,40,2663
742,30985,5,2663
743,30986,5,2663
744,30987,10,2663
745,30988,10,2663
746,30989,5,2663
747,30990,10,2663
748,30991,10,2663
749,30992,35,2663
750,30993,35,2663
751,30994,5,2663
752,30995,5,2663
753,30996,5,2663
754,30997,5,2663
755,30998,40,2663
756,30999,40,2663
757,31000,40,2663
758,31001,40,2663
759,31002,40,2663
760,31003,40,2663
761,31004,40,2663
762,31005,40,2663
763,31006,40,2663
764,31007,15,2663
765,31008,15,2663
766,31009,40,2663
767,31010,5,2663
768,31011,5,2663
769,31012,5,2663
770,31013,5,2663
771,31014,40,2663
772,31015,40,2663
773,31016,35,2663
774,31017,35,2663
775,31018,40,2663
776,31019,25,2663
777,31020,25,2663
778,31021,25,2663
779,31022,25,2663
780,31023,25,2663
781,31024,25,2663
782,31025,40,2663
783,31026,5,2663
784,31027,5,2663
785,31028,5,2663
786,31029,5,2663
787,31030,10,2663
788,31031,20,2663
789,31032,20,2663
790,31033,15,2663
791,31034,20,2663
792,31035,40,2663
793,31036,40,2663
794,31037,40,2663
795,31038,40,2663
796,31039,40,2663
797,31040,40,2663
798,31041,10,2663
799,31042,40,2663
800,31043,40,2663
801,31044,40,2663
802,31045,10,2663
803,31046,10,2663
804,31047,10,2663
805,31048,10,2663
806,31049,10,2663
807,31050,10,2663
808,31051,10,2663
809,31052,10,2663
810,31053,10,2663
811,31054,10,2663
812,31055,5,2663
813,31056,5,2663
814,31057,5,2663
815,31058,5,2663
816,31059,5,2663
817,31060,5,2663
818,31061,5,2663
819,31062,5,2663
820,31063,5,2663
821,31064,5,2663
822,31065,5,2663
823,31066,10,2663
824,31067,10,2663
825,31068,10,2663
826,31069,-1,2663
827,31070,-1,2663
828,31071,-1,2663
829,31072,-1,2663
830,31073,-1,2663
831,31074,10,2663
832,31075,-1,2663
833,31076,-1,2663
834,31077,-1,2663
835,31078,-1,2663
836,31079,-1,2663
837,31080,-1,2663
838,31081,-1,2663
839,31082,-1,2663
840,31083,-1,2663
841,31084,-1,2663
842,31150,-1,2664
843,31151,-1,2664
844,31152,-1,2664
845,31153,-1,2664
846,31154,10,2664
847,31155,10,2664
848,31156,35,2664
849,31157,90,2664
850,31158,90,2664
851,31159,10,2664
852,31160,10,2664
853,31161,10,2664
854,31162,65,2664
855,31163,90,2664
856,31164,25,2664
857,31165,25,2664
858,31166,35,2664
859,31167,35,2664
860,31168,10,2664
861,31169,10,2664
862,31170,10,2664
863,31171,5,2664
864,31172,5,2664
865,31173,10,2664
866,31174,10,2664
867,31175,10,2664
868,31176,30,2664
869,31177,30,2664
870,31178,30,2664
871,31179,10,2664
872,31180,25,2664
873,31181,25,2664
874,31182,30,2664
875,31183,25,2664
876,31184,30,2664
877,31185,25,2664
878,31186,25,2664
879,31187,80,2664
880,31188,80,2664
881,31189,75,2664
882,31190,75,2664
883,31191,20,2664
884,31192,20,2664
885,31193,20,2664
886,31194,30,2664
887,31195,35,2664
888,31196,10,2664
889,31197,20,2664
890,31198,20,2664
891,31199,20,2664
892,31200,20,2664
893,31201,20,2664
894,31202,20,2664
895,31203,20,2664
896,31204,20,2664
897,31205,20,2664
898,31206,20,2664
899,31207,20,2664
900,31208,20,2664
901,31209,20,2664
902,31210,35,2664
903,31211,10,2664
904,31212,10,2664
905,31213,10,2664
906,31214,20,2664
907,31215,35,2664
908,31216,10,2664
909,31217,10,2664
910,31218,10,2664
911,31219,10,2664
912,31220,5,2664
913,31221,5,2664
914,31222,5,2664
915,31223,5,2664
916,31224,5,2664
917,31225,15,2664
918,31226,5,2664
919,31227,5,2664
920,31228,5,2664
921,31229,5,2664
922,31230,5,2664
923,31231,5,2664
924,31232,5,2664
925,31233,5,2664
926,31234,5,2664
927,31235,5,2664
928,31236,5,2664
929,31237,5,2664
930,31238,5,2664
931,31239,5,2664
932,31240,5,2664
933,31241,5,2664
934,31242,5,2664
935,31243,5,2664
936,31244,5,2664
937,31245,5,2664
938,31246,5,2664
939,31247,5,2664
940,31248,5,2664
941,31249,5,2664
942,31250,5,2664
943,31251,5,2664
944,31252,5,2664
945,31253,5,2664
946,31254,5,2664
947,31255,5,2664
948,31256,5,2664
949,31257,5,2664
950,31258,5,2664
951,31259,5,2664
952,31260,5,2664
953,31261,5,2664
954,31262,25,2664
955,31263,30,2664
956,31264,30,2664
957,31265,35,2664
958,31266,10,2664
959,31267,10,2664
960,31268,10,2664
961,31269,10,2664
962,31270,10,2664
963,31271,10,2664
964,31272,10,2664
965,31273,10,2664
966,31274,10,2664
967,31275,10,2664
968,31276,10,2664
969,31277,5,2664
970,31278,5,2664
971,31279,5,2664
972,31280,10,2664
973,31281,10,2664
974,31282,10,2664
975,31283,10,2664
976,31284,10,2664
977,31285,5,2664
978,31286,5,2664
979,31287,5,2664
980,31288,10,2664
981,31289,10,2664
982,31290,10,2664
983,31291,10,2664
984,31292,5,2664
985,31293,10,2664
986,31294,5,2664
987,31295,10,2664
988,31296,5,2664
989,31297,5,2664
990,31298,5,2664
991,31299,5,2664
992,31300,5,2664
993,31301,5,2664
994,31302,5,2664
995,31303,5,2664
996,31304,5,2664
997,31305,5,2664
998,31306,5,2664
999,31307,10,2664
1000,31308,5,2664
1001,31309,5,2664
1002,31310,10,2664
1003,31311,10,2664
1004,31312,10,2664
1005,31313,5,2664
1006,31314,5,2664
1007,31315,10,2664
1008,31316,10,2664
1009,31317,5,2664
1010,31318,10,2664
1011,31319,10,2664
1012,31320,5,2664
1013,31321,5,2664
1014,31322,10,2664
1015,31323,10,2664
1016,31324,10,2664
1017,31325,10,2664
1018,31326,5,2664
1019,31327,5,2664
1020,31328,5,2664
1021,31329,5,2664
1022,31330,5,2664
1023,31331,5,2664
1024,31332,5,2664
1025,31333,5,2664
1026,31334,5,2664
1027,31335,5,2664
1028,31336,5,2664
1029,31337,5,2664
1030,31338,10,2664
1031,31339,10,2664
1032,31340,10,2664
1033,31341,10,2664
1034,31342,10,2664
1035,31343,10,2664
1036,31344,10,2664
1037,31345,10,2664
1038,31346,10,2664
1039,31347,10,2664
1040,31348,45,2664
1041,31349,45,2664
1042,31350,45,2664
1043,31351,45,2664
1044,31352,45,2664
1045,31353,35,2664
1046,31354,35,2664
1047,31355,45,2664
1048,31356,30,2664
1049,31357,30,2664
1050,31358,30,2664
1051,31359,30,2664
1052,31360,30,2664
1053,31361,-1,2664
1054,31362,-1,2664
1055,31363,-1,2664
1056,31364,-1,2664
1057,31365,-1,2664
1058,31366,-1,2664
1059,31367,-1,2664
1060,31368,-1,2664
1061,31369,-1,2664
1062,31370,-1,2664
1063,31371,-1,2664
1064,31372,-1,2664
1065,31373,-1,2664
1066,31374,-1,2664
1067,31375,-1,2664
1068,31376,-1,2664
1069,31377,-1,2664
1070,31378,-1,2664
1071,31379,-1,2664
1072,31380,-1,2664
1073,31381,-1,2664
1074,31382,-1,2664
1075,31383,-1,2664
1076,31384,-1,2664
1077,31385,-1,2664
1078,31386,-1,2664
1079,31387,-1,2664
1080,31459,-1,2665
1081,31460,-1,2665
1082,31461,-1,2665
1083,31462,35,2665
1084,31463,10,2665
1085,31464,35,2665
1086,31465,35,2665
1087,31466,35,2665
1088,31467,35,2665
1089,31468,35,2665
1090,31469,10,2665
1091,31470,20,2665
1092,31471,20,2665
1093,31472,10,2665
1094,31473,20,2665
1095,31474,20,2665
1096,31475,20,2665
1097,31476,10,2665
1098,31477,10,2665
1099,31478,10,2665
1100,31479,20,2665
1101,31480,35,2665
1102,31481,35,2665
1103,31482,35,2665
1104,31483,35,2665
1105,31484,35,2665
1106,31485,35,2665
1107,31486,35,2665
1108,31487,35,2665
1109,31488,10,2665
1110,31489,10,2665
1111,31490,10,2665
1112,31491,10,2665
1113,31492,10,2665
1114,31493,10,2665
1115,31494,10,2665
1116,31495,10,2665
1117,31496,10,2665
1118,31497,10,2665
1119,31498,10,2665
1120,31499,10,2665
1121,31500,10,2665
1122,31501,5,2665
1123,31502,5,2665
1124,31503,5,2665
1125,31504,5,2665
1126,31505,5,2665
1127,31506,5,2665
1128,31507,5,2665
1129,31508,5,2665
1130,31509,5,2665
1131,31510,5,2665
1132,31511,5,2665
1133,31512,5,2665
1134,31513,5,2665
1135,31514,5,2665
1136,31515,10,2665
1137,31516,10,2665
1138,31517,5,2665
1139,31518,5,2665
1140,31519,5,2665
1141,31520,10,2665
1142,31521,5,2665
1143,31522,5,2665
1144,31523,5,2665
1145,31524,5,2665
1146,31525,5,2665
1147,31526,5,2665
1148,31527,5,2665
1149,31528,5,2665
1150,31529,15,2665
1151,31530,5,2665
1152,31531,5,2665
1153,31532,5,2665
1154,31533,5,2665
1155,31534,5,2665
1156,31535,20,2665
1157,31536,5,2665
1158,31537,5,2665
1159,31538,5,2665
1160,31539,20,2665
1161,31540,20,2665
1162,31541,5,2665
1163,31542,5,2665
1164,31543,20,2665
1165,31544,15,2665
1166,31545,15,2665
1167,31546,20,2665
1168,31547,10,2665
1169,31548,10,2665
1170,31549,10,2665
1171,31550,10,2665
1172,31551,15,2665
1173,31552,15,2665
1174,31553,20,2665
1175,31554,20,2665
1176,31555,30,2665
1177,31556,35,2665
1178,31557,35,2665
1179,31558,-1,2665
1180,31559,-1,2665
1181,31560,-1,2665
1182,31561,5,2665
1183,31562,5,2665
1184,31563,5,2665
1185,31564,5,2665
1186,31565,5,2665
1187,31566,10,2665
1188,31567,-1,2665
1189,31568,-1,2665
1190,31569,5,2665
1191,31570,10,2665
1192,31571,10,2665
1193,31572,-1,2665
1194,31573,5,2665
1195,31574,5,2665
1196,31575,5,2665
1197,31576,5,2665
1198,31577,5,2665
1199,31578,5,2665
1200,31579,5,2665
1201,31580,5,2665
1202,31581,5,2665
1203,31582,5,2665
1204,31583,75,2665
1205,31584,75,2665
1206,31585,75,2665
1207,31586,75,2665
1208,31587,75,2665
1209,31588,75,2665
1210,31589,75,2665
1211,31590,75,2665
1212,31591,75,2665
1213,31592,75,2665
1214,31593,75,2665
1215,31594,75,2665
1216,31595,75,2665
1217,31596,75,2665
1218,31597,75,2665
1219,31598,75,2665
1220,31599,20,2665
1221,31600,20,2665
1222,31601,20,2665
1223,31602,20,2665
1224,31603,20,2665
1225,31604,20,2665
1226,31605,10,2665
1227,31606,10,2665
1228,31607,10,2665
1229,31608,5,2665
1230,31609,5,2665
1231,31610,5,2665
1232,31611,10,2665
1233,31612,10,2665
1234,31613,10,2665
1235,31614,10,2665
1236,31615,10,2665
1237,31616,10,2665
1238,31617,10,2665
1239,31618,5,2665
1240,31619,5,2665
1241,31620,5,2665
1242,31621,5,2665
1243,31622,5,2665
1244,31623,5,2665
1245,31624,5,2665
1246,31625,5,2665
1247,31626,5,2665
1248,31627,5,2665
1249,31628,5,2665
1250,31629,5,2665
1251,31630,10,2665
1252,31631,20,2665
1253,31632,30,2665
1254,31633,-1,2665
1255,31634,-1,2665
1256,31635,15,2665
1257,31636,-1,2665
1258,31637,-1,2665
1259,31706,-1,2666
1260,31707,10,2666
1261,31708,10,2666
1262,31709,35,2666
1263,31710,35,2666
1264,31711,35,2666
1265,31712,10,2666
1266,31713,10,2666
1267,31714,10,2666
1268,31715,10,2666
1269,31716,35,2666
1270,31717,35,2666
1271,31718,10,2666
1272,31719,10,2666
1273,31720,10,2666
1274,31721,35,2666
1275,31722,35,2666
1276,31723,10,2666
1277,31724,5,2666
1278,31725,5,2666
1279,31726,5,2666
1280,31727,5,2666
1281,31728,5,2666
1282,31729,5,2666
1283,31730,5,2666
1284,31731,5,2666
1285,31732,30,2666
1286,31733,30,2666
1287,31734,5,2666
1288,31735,5,2666
1289,31736,15,2666
1290,31737,30,2666
1291,31738,30,2666
1292,31739,30,2666
1293,31740,5,2666
1294,31741,5,2666
1295,31742,5,2666
1296,31743,5,2666
1297,31744,5,2666
1298,31745,5,2666
1299,31746,5,2666
1300,31747,5,2666
1301,31748,10,2666
1302,31749,10,2666
1303,31750,10,2666
1304,31751,10,2666
1305,31752,10,2666
1306,31753,10,2666
1307,31754,10,2666
1308,31755,10,2666
1309,31756,10,2666
1310,31757,10,2666
1311,31758,10,2666
1312,31759,10,2666
1313,31760,10,2666
1314,31761,10,2666
1315,31762,10,2666
1316,31763,10,2666
1317,31764,10,2666
1318,31765,10,2666
1319,31766,10,2666
1320,31767,10,2666
1321,31768,10,2666
1322,31769,10,2666
1323,31770,15,2666
1324,31771,15,2666
1325,31772,15,2666
1326,31773,15,2666
1327,31774,20,2666
1328,31775,20,2666
1329,31776,20,2666
1330,31777,15,2666
1331,31778,15,2666
1332,31779,15,2666
1333,31780,15,2666
1334,31781,15,2666
1335,31782,15,2666
1336,31783,15,2666
1337,31784,15,2666
1338,31785,15,2666
1339,31786,15,2666
1340,31787,20,2666
1341,31788,20,2666
1342,31789,20,2666
1343,31790,20,2666
1344,31791,20,2666
1345,31792,15,2666
1346,31793,15,2666
1347,31794,15,2666
1348,31795,15,2666
1349,31796,15,2666
1350,31797,15,2666
