,round,bid_ask
0,1601,176.39200565925267
1,1602,22.1482013929721
2,1603,68.9202437604511
3,1604,46.813501324404264
4,1605,3.563048203434806
5,1606,7.698003589195007
6,1607,18.417383093154143
7,1608,1.9245008972987534
8,1609,33.333333333333336
9,1610,28.19780937934966
10,1611,3.5355339059327378
11,1612,52.5
12,1613,26.94301256218254
13,1614,10.332997306364371
14,1615,176.47788655932064
