,round,bid_ask
0,1673,63.816191127330676
1,1674,56.0729483422478
2,1675,7.039120052922742
3,1676,12.565617248750865
4,1677,11.974297017466201
5,1678,11.37902870923948
6,1679,5.555555555555556
7,1680,8.00390529679106
8,1681,8.750026454986463
9,1682,2.8767104412788864
10,1683,45.542653999666435
11,1684,3.779644730092272
12,1685,5.04380979783655
13,1686,26.7622420585421
14,1687,18.142975800325697
