,time,bid_ask,round
302,19604,10,1673
303,19605,-1,1673
304,19606,-1,1673
305,19607,-1,1673
306,19608,-1,1673
307,19609,-1,1673
308,19610,-1,1673
309,19611,-1,1673
310,19612,-1,1673
311,19613,-1,1673
312,19614,-1,1673
313,19615,-1,1673
314,19616,-1,1673
315,19617,-1,1673
316,19618,-1,1673
317,19619,-1,1673
318,19620,-1,1673
319,19621,-1,1673
320,19767,-1,1674
321,19768,-1,1674
322,19769,170,1674
323,19770,170,1674
324,19771,170,1674
325,19772,170,1674
326,19773,170,1674
327,19774,170,1674
328,19775,170,1674
329,19776,45,1674
330,19777,45,1674
331,19778,45,1674
332,19779,45,1674
333,19780,45,1674
334,19781,45,1674
335,19782,45,1674
336,19783,45,1674
337,19784,45,1674
338,19785,45,1674
339,19786,35,1674
340,19787,35,1674
341,19788,35,1674
342,19789,35,1674
343,19790,35,1674
344,19791,35,1674
345,19792,35,1674
346,19793,35,1674
347,19794,35,1674
348,19795,35,1674
349,19796,35,1674
350,19797,35,1674
351,19798,35,1674
352,19799,35,1674
353,19800,35,1674
354,19801,35,1674
355,19802,35,1674
356,19803,35,1674
357,19804,35,1674
358,19805,35,1674
359,19806,35,1674
360,19807,25,1674
361,19808,25,1674
362,19809,25,1674
363,19810,25,1674
364,19811,25,1674
365,19812,25,1674
366,19813,25,1674
367,19814,25,1674
368,19815,25,1674
369,19816,35,1674
370,19817,35,1674
371,19818,35,1674
372,19819,35,1674
373,19820,35,1674
374,19821,10,1674
375,19822,10,1674
376,19823,10,1674
377,19824,10,1674
378,19825,10,1674
379,19826,10,1674
380,19827,35,1674
381,19828,35,1674
382,19829,35,1674
383,19830,35,1674
384,19831,35,1674
385,19832,35,1674
386,19833,35,1674
387,19834,35,1674
388,19835,35,1674
389,19836,35,1674
390,19837,35,1674
391,19838,35,1674
392,19839,35,1674
393,19840,25,1674
394,19841,25,1674
395,19842,25,1674
396,19843,25,1674
397,19844,25,1674
398,19845,25,1674
399,19846,25,1674
400,19847,25,1674
401,19848,25,1674
402,19849,25,1674
403,19850,25,1674
404,19851,25,1674
405,19852,25,1674
406,19853,25,1674
407,19854,25,1674
408,19855,25,1674
409,19856,215,1674
410,19857,215,1674
411,19858,210,1674
412,19859,210,1674
413,19860,210,1674
414,19861,210,1674
415,19862,210,1674
416,19863,210,1674
417,19864,210,1674
418,19865,210,1674
419,19866,210,1674
420,19867,210,1674
421,19868,210,1674
422,19869,210,1674
423,19870,210,1674
424,19871,210,1674
425,19872,210,1674
426,19873,210,1674
427,19874,210,1674
428,19875,210,1674
429,19876,210,1674
430,19877,185,1674
431,19878,185,1674
432,19879,185,1674
433,19880,185,1674
434,19881,100,1674
435,19882,100,1674
436,19883,100,1674
437,19884,100,1674
438,19885,100,1674
439,19886,100,1674
440,19887,100,1674
441,19888,100,1674
442,19889,100,1674
443,19890,100,1674
444,19891,100,1674
445,19892,100,1674
446,19893,100,1674
447,19894,100,1674
448,19895,100,1674
449,19896,100,1674
450,19897,100,1674
451,19898,100,1674
452,19899,100,1674
453,19900,15,1674
454,19901,15,1674
455,19902,15,1674
456,19903,15,1674
457,19904,15,1674
458,19905,15,1674
459,19906,15,1674
460,19907,15,1674
461,19908,15,1674
462,19909,80,1674
463,19910,5,1674
464,19911,5,1674
465,19912,5,1674
466,19913,5,1674
467,19914,80,1674
468,19915,25,1674
469,19916,80,1674
470,19917,80,1674
471,19918,80,1674
472,19919,55,1674
473,19920,55,1674
474,19921,55,1674
475,19922,55,1674
476,19923,55,1674
477,19924,55,1674
478,19925,55,1674
479,19926,55,1674
480,19927,55,1674
481,19928,55,1674
482,19929,55,1674
483,19930,55,1674
484,19931,55,1674
485,19932,55,1674
486,19933,55,1674
487,19934,55,1674
488,19935,55,1674
489,19936,55,1674
490,19937,45,1674
491,19938,45,1674
492,19939,45,1674
493,19940,45,1674
494,19941,45,1674
495,19942,45,1674
496,19943,45,1674
497,19944,35,1674
498,19945,35,1674
499,19946,35,1674
500,19947,20,1674
501,19948,20,1674
502,19949,20,1674
503,19950,20,1674
504,19951,20,1674
505,19952,20,1674
506,19953,20,1674
507,19954,20,1674
508,19955,20,1674
509,19956,20,1674
510,19957,20,1674
511,19958,20,1674
512,19959,20,1674
513,19960,20,1674
514,19961,20,1674
515,19962,20,1674
516,19963,20,1674
517,19964,20,1674
518,19965,15,1674
519,19966,30,1674
520,19967,30,1674
521,19968,30,1674
522,19969,30,1674
523,19970,30,1674
524,19971,30,1674
525,19972,30,1674
526,19973,30,1674
527,19974,30,1674
528,19975,30,1674
529,19976,30,1674
530,19977,30,1674
531,19978,30,1674
532,19979,30,1674
533,19980,30,1674
534,19981,40,1674
535,19982,40,1674
536,19983,40,1674
537,19984,40,1674
538,19985,40,1674
539,19986,40,1674
540,19987,40,1674
541,19988,40,1674
542,19989,40,1674
543,19990,40,1674
544,19991,45,1674
545,19992,45,1674
546,19993,45,1674
547,19994,45,1674
548,19995,45,1674
549,19996,30,1674
550,19997,30,1674
551,19998,30,1674
552,19999,45,1674
553,20000,25,1674
554,20001,45,1674
555,20002,45,1674
556,20003,45,1674
557,20004,70,1674
558,20005,70,1674
559,20006,190,1674
560,20007,100,1674
561,20008,100,1674
562,20009,100,1674
563,20010,190,1674
564,20011,65,1674
565,20012,70,1674
566,20013,70,1674
567,20014,70,1674
568,20015,70,1674
569,20016,70,1674
570,20017,80,1674
571,20018,80,1674
572,20019,80,1674
573,20020,80,1674
574,20021,80,1674
575,20022,80,1674
576,20023,80,1674
577,20024,80,1674
578,20025,80,1674
579,20026,80,1674
580,20027,80,1674
581,20028,80,1674
582,20029,80,1674
583,20030,80,1674
584,20031,80,1674
585,20032,80,1674
586,20033,80,1674
587,20034,80,1674
588,20035,80,1674
589,20036,80,1674
590,20037,80,1674
591,20038,80,1674
592,20039,80,1674
593,20040,-1,1674
594,20041,-1,1674
595,20042,-1,1674
596,20043,-1,1674
597,20044,-1,1674
598,20045,-1,1674
599,20046,-1,1674
600,20047,-1,1674
601,20048,-1,1674
602,20049,-1,1674
603,20050,185,1674
604,20051,185,1674
605,20052,185,1674
606,20053,185,1674
607,20054,-1,1674
608,20055,-1,1674
609,20056,-1,1674
610,20057,-1,1674
611,20058,190,1674
612,20059,190,1674
613,20060,190,1674
614,20061,190,1674
615,20062,190,1674
616,20063,190,1674
617,20064,190,1674
618,20065,190,1674
619,20066,190,1674
620,20067,190,1674
621,20068,-1,1674
622,20069,-1,1674
623,20070,-1,1674
624,20071,-1,1674
625,20072,-1,1674
626,20073,-1,1674
627,20074,-1,1674
628,20075,-1,1674
629,20076,-1,1674
630,20077,-1,1674
631,20078,-1,1674
632,20079,-1,1674
633,20080,-1,1674
634,20223,-1,1675
635,20224,-1,1675
636,20225,-1,1675
637,20226,-1,1675
638,20227,-1,1675
639,20228,-1,1675
640,20229,-1,1675
641,20230,-1,1675
642,20231,-1,1675
643,20232,-1,1675
644,20233,-1,1675
645,20234,-1,1675
646,20235,-1,1675
647,20236,-1,1675
648,20237,80,1675
649,20238,80,1675
650,20239,80,1675
651,20240,60,1675
652,20241,60,1675
653,20242,60,1675
654,20243,60,1675
655,20244,60,1675
656,20245,60,1675
657,20246,60,1675
658,20247,60,1675
659,20248,60,1675
660,20249,60,1675
661,20250,60,1675
662,20251,60,1675
663,20252,60,1675
664,20253,60,1675
665,20254,60,1675
666,20255,55,1675
667,20256,55,1675
668,20257,55,1675
669,20258,55,1675
670,20259,55,1675
671,20260,50,1675
672,20261,50,1675
673,20262,50,1675
674,20263,50,1675
675,20264,50,1675
676,20265,50,1675
677,20266,50,1675
678,20267,50,1675
679,20268,50,1675
680,20269,50,1675
681,20270,50,1675
682,20271,50,1675
683,20272,50,1675
684,20273,50,1675
685,20274,50,1675
686,20275,50,1675
687,20276,50,1675
688,20277,50,1675
689,20278,50,1675
690,20279,50,1675
691,20280,50,1675
692,20281,50,1675
693,20282,50,1675
694,20283,50,1675
695,20284,50,1675
696,20285,40,1675
697,20286,40,1675
698,20287,40,1675
699,20288,40,1675
700,20289,50,1675
701,20290,50,1675
702,20291,50,1675
703,20292,50,1675
704,20293,50,1675
705,20294,60,1675
706,20295,45,1675
707,20296,45,1675
708,20297,45,1675
709,20298,45,1675
710,20299,45,1675
711,20300,60,1675
712,20301,40,1675
713,20302,40,1675
714,20303,40,1675
715,20304,40,1675
716,20305,40,1675
717,20306,40,1675
718,20307,35,1675
719,20308,35,1675
720,20309,35,1675
721,20310,35,1675
722,20311,35,1675
723,20312,35,1675
724,20313,60,1675
725,20314,60,1675
726,20315,60,1675
727,20316,60,1675
728,20317,60,1675
729,20318,60,1675
730,20319,60,1675
731,20320,60,1675
732,20321,30,1675
733,20322,30,1675
734,20323,60,1675
735,20324,60,1675
736,20325,60,1675
737,20326,60,1675
738,20327,60,1675
739,20328,60,1675
740,20329,60,1675
741,20330,60,1675
742,20331,60,1675
743,20332,60,1675
744,20333,60,1675
745,20334,60,1675
746,20335,60,1675
747,20336,60,1675
748,20337,60,1675
749,20338,-1,1675
750,20339,-1,1675
751,20340,-1,1675
752,20341,-1,1675
753,20342,-1,1675
754,20343,-1,1675
755,20344,-1,1675
756,20345,-1,1675
757,20346,-1,1675
758,20347,-1,1675
759,20348,-1,1675
760,20349,35,1675
761,20350,35,1675
762,20351,35,1675
763,20352,35,1675
764,20353,-1,1675
765,20354,-1,1675
766,20355,-1,1675
767,20356,-1,1675
768,20357,-1,1675
769,20358,-1,1675
770,20359,-1,1675
771,20360,-1,1675
772,20361,-1,1675
773,20362,-1,1675
774,20363,-1,1675
775,20364,-1,1675
776,20365,-1,1675
777,20366,-1,1675
778,20367,-1,1675
779,20368,-1,1675
780,20369,-1,1675
781,20370,-1,1675
782,20371,-1,1675
783,20372,-1,1675
784,20373,-1,1675
785,20374,-1,1675
786,20375,-1,1675
787,20376,-1,1675
788,20377,-1,1675
789,20378,-1,1675
790,20379,-1,1675
791,20380,-1,1675
792,20381,-1,1675
793,20382,-1,1675
794,20383,-1,1675
795,20384,-1,1675
796,20385,-1,1675
797,20386,-1,1675
798,20387,-1,1675
799,20388,-1,1675
800,20389,-1,1675
801,20390,-1,1675
802,20391,-1,1675
803,20392,-1,1675
804,20393,-1,1675
805,20394,-1,1675
806,20395,-1,1675
807,20396,5,1675
808,20397,-1,1675
809,20398,-1,1675
810,20399,5,1675
811,20400,5,1675
812,20401,5,1675
813,20402,5,1675
814,20403,-1,1675
815,20404,-1,1675
816,20405,-1,1675
817,20406,5,1675
818,20407,-1,1675
819,20408,-1,1675
820,20409,-1,1675
821,20410,-1,1675
822,20411,-1,1675
823,20412,-1,1675
824,20413,-1,1675
825,20414,-1,1675
826,20415,-1,1675
827,20416,-1,1675
828,20417,-1,1675
829,20418,-1,1675
830,20419,-1,1675
831,20420,5,1675
832,20421,5,1675
833,20422,5,1675
834,20423,5,1675
835,20424,5,1675
836,20425,5,1675
837,20426,30,1675
838,20427,30,1675
839,20428,10,1675
840,20429,10,1675
841,20430,10,1675
842,20431,10,1675
843,20432,10,1675
844,20433,10,1675
845,20434,10,1675
846,20435,225,1675
847,20436,225,1675
848,20437,225,1675
849,20438,225,1675
850,20439,225,1675
851,20440,30,1675
852,20441,30,1675
853,20442,30,1675
854,20443,30,1675
855,20444,25,1675
856,20445,25,1675
857,20446,25,1675
858,20447,25,1675
859,20448,-1,1675
860,20449,-1,1675
861,20450,-1,1675
862,20451,-1,1675
863,20452,-1,1675
864,20453,-1,1675
865,20454,-1,1675
866,20455,30,1675
867,20456,30,1675
868,20457,-1,1675
869,20458,135,1675
870,20459,-1,1675
871,20460,-1,1675
872,20461,-1,1675
873,20462,-1,1675
874,20463,-1,1675
875,20464,-1,1675
876,20465,-1,1675
877,20466,-1,1675
878,20467,-1,1675
879,20468,-1,1675
880,20469,-1,1675
881,20470,-1,1675
882,20471,140,1675
883,20472,135,1675
884,20473,135,1675
885,20474,135,1675
886,20475,135,1675
887,20476,135,1675
888,20477,135,1675
889,20478,135,1675
890,20479,135,1675
891,20480,135,1675
892,20481,-1,1675
893,20482,-1,1675
894,20483,130,1675
895,20484,130,1675
896,20485,130,1675
897,20486,130,1675
898,20487,130,1675
899,20488,130,1675
900,20489,130,1675
901,20490,130,1675
902,20491,130,1675
903,20492,-1,1675
904,20493,-1,1675
905,20494,-1,1675
906,20495,-1,1675
907,20622,-1,1676
908,20623,-1,1676
909,20624,-1,1676
910,20625,-1,1676
911,20626,-1,1676
912,20627,85,1676
913,20628,85,1676
914,20629,85,1676
915,20630,85,1676
916,20631,85,1676
917,20632,85,1676
918,20633,85,1676
919,20634,85,1676
920,20635,85,1676
921,20636,85,1676
922,20637,85,1676
923,20638,85,1676
924,20639,85,1676
925,20640,85,1676
926,20641,85,1676
927,20642,85,1676
928,20643,85,1676
929,20644,75,1676
930,20645,75,1676
931,20646,75,1676
932,20647,75,1676
933,20648,75,1676
934,20649,85,1676
935,20650,85,1676
936,20651,85,1676
937,20652,70,1676
938,20653,70,1676
939,20654,70,1676
940,20655,70,1676
941,20656,85,1676
942,20657,85,1676
943,20658,65,1676
944,20659,40,1676
945,20660,40,1676
946,20661,40,1676
947,20662,40,1676
948,20663,40,1676
949,20664,40,1676
950,20665,40,1676
951,20666,40,1676
952,20667,40,1676
953,20668,40,1676
954,20669,40,1676
955,20670,60,1676
956,20671,60,1676
957,20672,60,1676
958,20673,60,1676
959,20674,60,1676
960,20675,60,1676
961,20676,60,1676
962,20677,60,1676
963,20678,60,1676
964,20679,60,1676
965,20680,60,1676
966,20681,60,1676
967,20682,60,1676
968,20683,10,1676
969,20684,10,1676
970,20685,10,1676
971,20686,10,1676
972,20687,25,1676
973,20688,50,1676
974,20689,50,1676
975,20690,10,1676
976,20691,10,1676
977,20692,10,1676
978,20693,10,1676
979,20694,50,1676
980,20695,50,1676
981,20696,50,1676
982,20697,50,1676
983,20698,50,1676
984,20699,50,1676
985,20700,50,1676
986,20701,50,1676
987,20702,50,1676
988,20703,50,1676
989,20704,50,1676
990,20705,40,1676
991,20706,40,1676
992,20707,40,1676
993,20708,40,1676
994,20709,40,1676
995,20710,40,1676
996,20711,40,1676
997,20712,35,1676
998,20713,35,1676
999,20714,35,1676
1000,20715,40,1676
1001,20716,40,1676
1002,20717,40,1676
1003,20718,40,1676
1004,20719,40,1676
1005,20720,25,1676
1006,20721,25,1676
1007,20722,25,1676
1008,20723,25,1676
1009,20724,25,1676
1010,20725,25,1676
1011,20726,40,1676
1012,20727,40,1676
1013,20728,40,1676
1014,20729,40,1676
1015,20730,40,1676
1016,20731,40,1676
1017,20732,35,1676
1018,20733,35,1676
1019,20734,35,1676
1020,20735,35,1676
1021,20736,35,1676
1022,20737,35,1676
1023,20738,35,1676
1024,20739,35,1676
1025,20740,35,1676
1026,20741,35,1676
1027,20742,35,1676
1028,20743,35,1676
1029,20744,20,1676
1030,20745,20,1676
1031,20746,20,1676
1032,20747,20,1676
1033,20748,20,1676
1034,20749,20,1676
1035,20750,20,1676
1036,20751,20,1676
1037,20752,20,1676
1038,20753,20,1676
1039,20754,20,1676
1040,20755,35,1676
1041,20756,35,1676
1042,20757,35,1676
1043,20758,20,1676
1044,20759,20,1676
1045,20760,20,1676
1046,20761,20,1676
1047,20762,20,1676
1048,20763,20,1676
1049,20764,20,1676
1050,20765,20,1676
1051,20766,20,1676
1052,20767,20,1676
1053,20768,20,1676
1054,20769,40,1676
1055,20770,40,1676
1056,20771,40,1676
1057,20772,40,1676
1058,20773,40,1676
1059,20774,40,1676
1060,20775,40,1676
1061,20776,40,1676
1062,20777,40,1676
1063,20778,35,1676
1064,20779,35,1676
1065,20780,35,1676
1066,20781,35,1676
1067,20782,35,1676
1068,20783,35,1676
1069,20784,35,1676
1070,20785,35,1676
1071,20786,-1,1676
1072,20787,-1,1676
1073,20788,-1,1676
1074,20789,-1,1676
1075,20790,-1,1676
1076,20791,-1,1676
1077,20792,-1,1676
1078,20793,-1,1676
1079,20794,-1,1676
1080,20795,-1,1676
1081,20796,-1,1676
1082,20797,-1,1676
1083,20798,-1,1676
1084,20799,25,1676
1085,20800,25,1676
1086,20801,25,1676
1087,20802,25,1676
1088,20803,25,1676
1089,20804,35,1676
1090,20805,35,1676
1091,20806,35,1676
1092,20807,35,1676
1093,20808,10,1676
1094,20809,35,1676
1095,20810,35,1676
1096,20811,25,1676
1097,20812,25,1676
1098,20813,35,1676
1099,20814,25,1676
1100,20815,25,1676
1101,20816,25,1676
1102,20817,25,1676
1103,20818,25,1676
1104,20819,25,1676
1105,20820,25,1676
1106,20821,25,1676
1107,20822,25,1676
1108,20823,20,1676
1109,20824,20,1676
1110,20825,20,1676
1111,20826,20,1676
1112,20827,20,1676
1113,20828,20,1676
1114,20829,20,1676
1115,20830,20,1676
1116,20831,-1,1676
1117,20832,-1,1676
1118,20833,-1,1676
1119,20834,-1,1676
1120,20835,-1,1676
1121,20836,-1,1676
1122,20837,-1,1676
1123,20838,25,1676
1124,20839,25,1676
1125,20840,25,1676
1126,20841,30,1676
1127,20842,20,1676
1128,20843,20,1676
1129,20844,30,1676
1130,20845,-1,1676
1131,20846,-1,1676
1132,20847,-1,1676
1133,20848,-1,1676
1134,20849,-1,1676
1135,21068,-1,1677
1136,21069,-1,1677
1137,21070,-1,1677
1138,21071,-1,1677
1139,21072,-1,1677
1140,21073,-1,1677
1141,21074,-1,1677
1142,21075,-1,1677
1143,21076,-1,1677
1144,21077,-1,1677
1145,21078,-1,1677
1146,21079,-1,1677
1147,21080,-1,1677
1148,21081,-1,1677
1149,21082,-1,1677
1150,21083,-1,1677
1151,21084,-1,1677
1152,21085,-1,1677
1153,21086,55,1677
1154,21087,55,1677
1155,21088,55,1677
1156,21089,55,1677
1157,21090,50,1677
1158,21091,50,1677
1159,21092,50,1677
1160,21093,50,1677
1161,21094,55,1677
1162,21095,55,1677
1163,21096,55,1677
1164,21097,55,1677
1165,21098,55,1677
1166,21099,55,1677
1167,21100,55,1677
1168,21101,55,1677
1169,21102,55,1677
1170,21103,55,1677
1171,21104,55,1677
1172,21105,55,1677
1173,21106,55,1677
1174,21107,55,1677
1175,21108,55,1677
1176,21109,50,1677
1177,21110,50,1677
1178,21111,50,1677
1179,21112,50,1677
1180,21113,50,1677
1181,21114,50,1677
1182,21115,50,1677
1183,21116,50,1677
1184,21117,50,1677
1185,21118,50,1677
1186,21119,50,1677
1187,21120,50,1677
1188,21121,50,1677
1189,21122,50,1677
1190,21123,50,1677
1191,21124,45,1677
1192,21125,15,1677
1193,21126,15,1677
1194,21127,15,1677
1195,21128,15,1677
1196,21129,15,1677
1197,21130,15,1677
1198,21131,15,1677
1199,21132,15,1677
1200,21133,15,1677
1201,21134,15,1677
1202,21135,15,1677
1203,21136,15,1677
1204,21137,15,1677
1205,21138,15,1677
1206,21139,15,1677
1207,21140,15,1677
1208,21141,15,1677
1209,21142,15,1677
1210,21143,15,1677
1211,21144,15,1677
1212,21145,15,1677
1213,21146,15,1677
1214,21147,15,1677
1215,21148,15,1677
1216,21149,15,1677
1217,21150,15,1677
1218,21151,15,1677
1219,21152,15,1677
1220,21153,15,1677
1221,21154,15,1677
1222,21155,15,1677
1223,21156,15,1677
1224,21157,15,1677
1225,21158,15,1677
1226,21159,15,1677
1227,21160,15,1677
1228,21161,15,1677
1229,21162,15,1677
1230,21163,15,1677
1231,21164,15,1677
1232,21165,15,1677
1233,21166,15,1677
1234,21167,15,1677
1235,21168,15,1677
1236,21169,15,1677
1237,21170,15,1677
1238,21171,15,1677
1239,21172,5,1677
1240,21173,5,1677
1241,21174,5,1677
1242,21175,5,1677
1243,21176,5,1677
1244,21177,5,1677
1245,21178,5,1677
1246,21179,5,1677
1247,21180,5,1677
1248,21181,5,1677
1249,21182,5,1677
1250,21183,5,1677
1251,21184,5,1677
1252,21185,5,1677
1253,21186,5,1677
1254,21187,5,1677
1255,21188,-1,1677
1256,21189,-1,1677
1257,21190,-1,1677
1258,21191,-1,1677
1259,21192,-1,1677
1260,21193,-1,1677
1261,21194,-1,1677
1262,21195,-1,1677
1263,21196,5,1677
1264,21197,5,1677
1265,21198,5,1677
1266,21199,5,1677
1267,21200,5,1677
1268,21201,5,1677
1269,21202,5,1677
1270,21203,-1,1677
1271,21204,-1,1677
1272,21205,-1,1677
1273,21206,-1,1677
1274,21207,-1,1677
1275,21208,-1,1677
1276,21209,-1,1677
1277,21210,-1,1677
1278,21211,-1,1677
1279,21212,-1,1677
1280,21213,-1,1677
1281,21214,-1,1677
1282,21215,-1,1677
1283,21216,-1,1677
1284,21217,-1,1677
1285,21218,-1,1677
1286,21219,-1,1677
1287,21220,-1,1677
1288,21221,-1,1677
1289,21222,-1,1677
1290,21223,-1,1677
1291,21224,-1,1677
1292,21225,-1,1677
1293,21226,-1,1677
1294,21227,-1,1677
1295,21228,-1,1677
1296,21229,-1,1677
1297,21230,-1,1677
1298,21231,-1,1677
1299,21232,-1,1677
1300,21233,-1,1677
1301,21234,-1,1677
1302,21235,-1,1677
1303,21236,-1,1677
1304,21422,-1,1678
1305,21423,-1,1678
1306,21424,-1,1678
1307,21425,-1,1678
1308,21426,-1,1678
1309,21427,60,1678
1310,21428,-1,1678
1311,21429,-1,1678
1312,21430,-1,1678
1313,21431,-1,1678
1314,21432,60,1678
1315,21433,-1,1678
1316,21434,60,1678
1317,21435,60,1678
1318,21436,-1,1678
1319,21437,-1,1678
1320,21438,-1,1678
1321,21439,-1,1678
1322,21440,-1,1678
1323,21441,60,1678
1324,21442,60,1678
1325,21443,60,1678
1326,21444,-1,1678
1327,21445,60,1678
1328,21446,45,1678
1329,21447,60,1678
1330,21448,55,1678
1331,21449,55,1678
1332,21450,55,1678
1333,21451,55,1678
